id,parent_id,level,objectid,objecttype,querystatus,querytime,querytype,message,created_time
649,52,2,10154713885480685_10154715182270685,data,fetched (200),52:05.6,Facebook:<post>/comments,"I do appreciate what your saying or trying to do but sometimes it happens randomly, but tbf since the meds that apparently don't work down to the stigma of where i live it's been about 9 months so for me that's doing well lol",2017-08-29T08:51:11+0000
650,52,2,10154713885480685_10154714272500685,data,fetched (200),52:05.6,Facebook:<post>/comments,I lost my son Brett Lake Morris on June 16th to suicide. We miss him and love him. This has to be the hardest thing ever imagineable to a parent.  I just wish he would have talked to someone.  People do care and are listening.,2017-08-28T22:15:15+0000
651,52,2,10154713885480685_10154714035900685,data,fetched (200),52:05.6,Facebook:<post>/comments,I am wondering when NSPL will address what family court is doing to parents and how it leaves some of us feeling that suicide is the only option? Child support is forcing parents into feeling like they have no option other than death.,2017-08-28T20:33:05+0000
653,52,2,10154713885480685_10154716187005685,data,fetched (200),52:06.1,Facebook:<post>/comments,"My Son, Isaac took his life 18 months ago. I take business cards to schools and other place with the phone number  and my Sons photo on them. I get hugs from so many young people. Thank you for all you do by being there on the phone!! 💖",2017-08-29T18:13:17+0000
654,52,2,10154713885480685_10154713909705685,data,fetched (200),52:06.1,Facebook:<post>/comments,When you are alone. When you have the cold metal to your wrist and you just feel nothing. Last night I was able to stop myself but the only thing I can think of is returning home to that straight razor and the damage it has already done to my arm.,2017-08-28T19:19:42+0000
655,52,2,10154713885480685_10154714431790685,data,fetched (200),52:06.1,Facebook:<post>/comments,"Thank you for having these conversations! It's not easy, especially when you're struggling and feeling isolated. Thank you to my fellow survivors for fighting, thank you to those who reach out to those at risk for suicide. We need to care for one another.",2017-08-28T23:41:09+0000
656,52,2,10154713885480685_10154714340470685,data,fetched (200),52:06.1,Facebook:<post>/comments,"I live in a 2.2 square mile town that was hit very hard with the tragedy of suicide. There were 3 precious lives lost in 7 short weeks. The youngest of the 3, an 11 year old boy! Please help me get a program into not just our schools but our community as a whole.",2017-08-28T22:51:16+0000
657,52,2,10154713885480685_10154713897470685,data,fetched (200),52:06.1,Facebook:<post>/comments,I tell everyone daily to call you guys.,2017-08-28T19:14:55+0000
658,52,2,10154713885480685_10154714778095685,data,fetched (200),52:06.1,Facebook:<post>/comments,Want to some hand outs for the school,2017-08-29T03:23:18+0000
659,52,2,10154713885480685_10154714004330685,data,fetched (200),52:06.1,Facebook:<post>/comments,Is it true you can text now?,2017-08-28T20:10:49+0000
660,52,2,10154713885480685_10154713903325685,data,fetched (200),52:06.1,Facebook:<post>/comments,I have to stop being so afraid to call,2017-08-28T19:17:28+0000
661,52,2,10154713885480685_10154714783010685,data,fetched (200),52:06.1,Facebook:<post>/comments,Thank you for the work you do.,2017-08-29T03:27:05+0000
662,52,2,10154713885480685_10154713893555685,data,fetched (200),52:06.1,Facebook:<post>/comments,How can I contact them about a program,2017-08-28T19:13:22+0000
663,52,2,10154713885480685_10154714413315685,data,fetched (200),52:06.1,Facebook:<post>/comments,I'm so sorry Caroline ❤️❤️,2017-08-28T23:30:05+0000
664,52,2,10154713885480685_10154713902640685,data,fetched (200),52:06.1,Facebook:<post>/comments,Thank you for this,2017-08-28T19:17:08+0000
665,52,2,10154713885480685_10154713955795685,data,fetched (200),52:06.1,Facebook:<post>/comments,I lost my husband 14years ago on aug 30,2017-08-28T19:41:26+0000
666,52,2,10154713885480685_10154713956985685,data,fetched (200),52:06.1,Facebook:<post>/comments,I wanna help,2017-08-28T19:42:43+0000
667,52,2,10154713885480685_10154713906125685,data,fetched (200),52:06.1,Facebook:<post>/comments,I lost my son to suicide,2017-08-28T19:18:30+0000
668,52,2,10154713885480685_10154714461510685,data,fetched (200),52:06.1,Facebook:<post>/comments,I can even private message me,2017-08-29T00:01:07+0000
669,52,2,10154713885480685_10154714415265685,data,fetched (200),52:06.1,Facebook:<post>/comments,I lost my son Christopher ❤️❤️,2017-08-28T23:31:01+0000
670,52,2,10154713885480685_10154714352950685,data,fetched (200),52:06.1,Facebook:<post>/comments,Hard time opening up.,2017-08-28T23:00:31+0000
671,52,2,10154713885480685_10154716593550685,data,fetched (200),52:06.1,Facebook:<post>/comments,I tried to kill myself twice thank God someone came to help me,2017-08-29T21:33:45+0000
672,52,2,10154713885480685_10154716583660685,data,fetched (200),52:06.1,Facebook:<post>/comments,My beloved Ezra committed suicide *,2017-08-29T21:27:56+0000
673,52,2,10154713885480685_10154719081730685,data,fetched (200),52:06.1,Facebook:<post>/comments,"I just got off the phone with Rose. Why is it so hard to find your number?

Mom, at 95 sharp as a tack to the end, died Saturday the 25th, 7 children but I am the only one in trauma from her death due to all the conversations left one-ended.

I'm going to take a nap and hope it's a happier world when I wake up.",2017-08-30T19:32:23+0000
674,52,2,10154713885480685_10154713903230685,data,fetched (200),52:06.1,Facebook:<post>/comments,I'm glad you're still here Arthur. I lost and found my son gone forever to suicide 😓💔💯,2017-08-28T19:17:25+0000
675,52,2,10154713885480685_10154714493825685,data,fetched (200),52:06.1,Facebook:<post>/comments,"I think it's more hard to talk about it, when people don't realise that it is a chemical imbalance on some occasions , sometimes, the thoughts just pop in your head. I once got ""what have you got to be depressed about, you've got a job, a roof over your head and you're so happy all the time"". You don't always need a reason. You guys have helped me a number of times, for that, I'm grateful. Keep up the good work, and thank you! ✌🏻",2017-08-29T00:16:15+0000
676,52,2,10154713885480685_10154720268870685,data,fetched (200),52:06.1,Facebook:<post>/comments,Im graduated from high school and my senior year was the absolute worst i was judged about the most little things because i wasn't good in a subject and that was math and i lost all my friends because drama and i would come home and just stay in my room my family doesn't care nobody cares until something dramatic happens and that's the truth of it and im sick of all these people saying you matter YOU MATTER if they matter why doesn't anyone realise the signs that someone is depressed nobody really cares until its done and they are gone,2017-08-31T07:11:05+0000
677,52,2,10154713885480685_10154716183030685,data,fetched (200),52:06.1,Facebook:<post>/comments,"I had a plan when I was 16, my parents discovered my plan and accused me only wanting attention.  I perfected my plan into a fool proof, highly successful suicide, after 5 years of marriage, because I felt so trapped.  Thoughts of who would be raising my children, would be the only reason why I did not follow through.  My divorce, would be the start of me ending my suicide plan.  The only thing that would bring the plan back to life, is if anything were to happen to my children.  My two sons, and my daughter in-law are the only family I have.",2017-08-29T18:11:06+0000
679,52,2,10154713885480685_10154755137035685,data,fetched (200),52:06.6,Facebook:<post>/comments,"Hello, I found this useful and thought you would be interested in the following article: 

Mental health feleling sick 
Pins and needles in hands and feet 
Feeling dizzy and lightheaded 
Finding it hard to sleep 
Going to the toilet often 
Feeling nervous and fearful 
Feeling like the room is spinning when indoors and when 
Outdoors feel like everything is moving fast
My head feels over crowded with too many thoughts, 
Sometimes I have negative feelings that I can't control 
Thinking about pass negative experiences or situations from canan Dogan symptoms of anxiousness",2017-09-14T17:45:21+0000
680,52,2,10154713885480685_10154713916580685,data,fetched (200),52:06.6,Facebook:<post>/comments,"I hope to See All My Facebook Friends will Change Their Facebook Profile Picture to Black and White to Show Support for Suicide Prevention as Suicide Awareness is September 10th I'm personally a Suicide Warrior and Now a Advocate and Mental Health Coach and Educator I Changed My Picture Will YOU 💚
Let People Who Are Feeling Suicidal See You Are Their to Support Them by Going Black and White on Your Facebook Or All Your Social Media Profile then copy and paste this to your Facebook 

#YourMentalillnessMatters #BecauseYouMatter #suicideprevention #suicideawareness #Isupportmentalwellness #bethechange #StoptheStigma",2017-08-28T19:22:38+0000
681,52,2,10154713885480685_10154714418940685,data,fetched (200),52:06.6,Facebook:<post>/comments,"I called and spoke with a man the other day and he was very patient and helpful. I tried calling today but was sent to a local center here in my town and I knew the person on the other line so I hung up.... I don't want to kill myself but I don't wanna live. 5 years, 3 months. & and 20 days ago my 15 year old took her life due to bullying. 2 months before her 16th bday. I found her and I struggle daily still. I've went to individual and group counseling and meds buts nothing seems to help. I want to just die in my sleep. I hang on because of my other 2 kids but it's so damn hard..... I lost most of my friends and family. I don't know what to do anymore. Suicidal thoughts are getting strong each day. Again I don't think I could follow through with it but I pray to God daily to take me out of this nightmare.... GOD PLEASE HELP ME",2017-08-28T23:33:10+0000
682,52,2,10154713885480685_10154713958225685,data,fetched (200),52:06.6,Facebook:<post>/comments,"Please share this on your page and help me....

Hey my name is Courtney Bailey from Pineywoods Al , I lost a cousin that was raised as my brother on July 25th 2017 to suicide at the young age of 22.  He suffered severe depression. I'm trying to raise awareness. There's not 1 person that deserves to feel worthless, I would like to promote suicide awareness I want everyone suffering to know it's not the end they are not alone. Sawyer Bailey took on many burdens including some of my own and I feel I owe him this much. Make him your hero because he is mine.

Dont be afraid to ask for help! 
You are not alone
If you feel there's nobody there's me nomatter who you are!
Don't let another light go out! 
Keep your faith 
Your story isn't over 
#suicideprevention 
#LongLiveBuck
;;;;;;;;;;;;;;;;;;;;

Share share share please
Help Buck save lives through his story...i want to help others!!",2017-08-28T19:43:12+0000
